start,end,video,utterance,state,transcript,translation
217.3135,301.5503750000001,train_035,utterance_005,train, 1. sınıfa başladı çok sık gelemiyorlar iki tane kuş var Yani fakir demek istemiyorum fakir aileler ve fakir çok mutlu hepsini yüzüğü orada bir tane mutsuz insan insan hayvan diyor insan yok yine her şey parayla olmaz kedi var orada kediyle yeni gördüm bir iki üç dört beş tane hayvan var orada bir iki üç dört beş altı tane çocuk var Bu resmi ben bayılıyorum çok seviyorum Bu resim gerçekten tam bir aile ortamı gene başlarında şemsiye var demek yukarıdan damlıyor bir şeyler damlıyor bir insan ailesinin yanına Bence her zaman mutlu olmalı ve mutlu olduğunda göstergesidir Bu bize Ablamlar Annemler bir araya geldiğimizde çok güzel vakit geçiririz ablam İzmit'e taşındı bazen Biz gidiyoruz bazen onlara geliyorlar ama yeğenim okula başladığı için çok sık gelemiyor babaanne Elif dedesinin yanında kalıyorlar ve yattım Adile Naşit e benziyor insandaki buradaki de Şener Şener benziyor ama çok güzel bari orada geldiğimde salonda bu şekilde tren Enişteme başka yere tayin Yani aynı evde başka yatağa gönderiyoruz Ablamlar hep beraber yatak seviyoruz Biz o şekilde yatıyoruz,"I do not come too often I can not come too often There are two birds I do not mean poor I do not want poor families and poor very happy All the rings There is one unhappy human human beings There is no human again There is no money again There is a cat There is a new one there is an animal There are two, three, four, five and six children I love this picture I love it so much This picture is really a family environment yet there is an umbrella in the beginning It drips from the top Something drips near a human family I think it should always be happy and it is a sign when happy Siblings We have a very good time when we come together Siblings have moved to Izmit Sometimes we are going but sometimes they come to them but my nephew can not come very often because of the arrows My grandmother is staying with her grandfather and I feel like Adile Naşit when I come to this Train on the ground Move to another place So we send another bed in the same house Slaves love beds together We sleep in that way"
301.850375,383.4389375,train_035,utterance_006,train, Burada en son baktığımızda ki en güzel 6 rahatınıza Ben başta öyle demiştim gelinlik giymek giyeceğim Çünkü her genç kızın hayali dediğim gibi ama ben onları çıkardım Tamam benim için zaten gitmiştim hastaneye gitmişti kendisi öyle ben buraya biraz Demek ki senede bir kere oluyor ya bu adam benim yaşamımızdaki en güzel hatıra . sınıfta İmam Hatip'te onur öğrencisi seçildi okulları resmi asılmıştır Annem eve her geldiğinde Aferin kızım da yazdı yine ödüllendirdi duygulandırdı okulda olurken olarak örnek öğrenci olarak resim asılmıştır 9. sınıfta üçüncüsü Bu ikisini doktoru geldiğinizde yanlış tanı konulmuş Ben zaten avukata söyleyecek Hani avukatın bütün bilgileri biliyor artık bu saatten sonra oruç adalete kalkmış yani okulda eşim açtığı boşanma davası,"Here are the most beautiful 6 comforts we looked at last I said at the beginning I would wear a wedding dress I like every young girl I dreamed but I would go out for them Ok I already went to the hospital I went to the hospital so I&#39;m here a bit So it &#39;s once in my life, the most beautiful souvenir. the school of honor student was elected in class Imam Hatip&#39;a schools have been hung up the picture Every time my parents come home I also rewarded my daughter was also rewarded emotional as the school was in the picture as a student as a picture of the 9th grade third of the two were wrongly diagnosed when the doctor came I already know the lawyer knows all the information now after this time the fasting has become obsolete, that is, divorce case opened by my wife in school"
383.7389375,388.48800000000006,train_035,utterance_007,train, Teşekkürler ben uzatmak istemedim kusura bakma yine de,"Thank you, I did not want to extend it anyway"
0.0,14.851875,train_051,utterance_001,train, buraya neden geldiniz anlatır mısın anlatayım Hasta olduğum için hasta olduğum için,why do you come here tell me why I&#39;m sick for being sick
15.151875,20.9221875,train_051,utterance_002,train, gelecek olan sevmedigi resmi anlatır mısınız size neler düşündürmektedir,Will you tell me the image of the future that you do not love?
21.2221875,42.8035625,train_051,utterance_003,train, üzülen bir adam gibi yalanmış Emine Adam Ağlıyor bir şeyi çok sık kafası sıkılmış O yüzden aldı diye,Like a man who is upset lied Emine Man Crying something so often his head was bored He took it from the face
43.1035625,129.8710625,train_051,utterance_004,train, sonra bütün hepsi kafama vuruyor neden vuruyorsun dediğimde sana ben donduruyorum derken Bana da almaya başladı birini vuruyorum geleni vururum Hepsini vurdum yere düşürdüm yere diyor Ben de dedim ki en son il müdürleri vurdum bir tane o diğeri yapmıştı müdür abisi geldi Onu vurdu mu Bir de gitmedin ki de gitmedik üstü bir tane daha kötü bir hatıra ne zaman anlatayım ben hastaydım Bir yerde Hasan'ın birinde bayıldım doktorun ya da hemşirenin ya da orada Güvenlikten birisi bana dedi ki bu yalandan bayılıyorum o benim Çok gücüme gitti Sana bir yerde o okuldaydı okuldaydı ilk bayıldı o da gitti artık Şimdi yaptım ben bilmiyorum sonra ben bende bayıldım O Bende 40 kişi yerde böyle 40 kişiyi yere Serdi 43 kişi 44-45 sonra ben neredeyim uyandığımda ben hastanede aşkım Yüzüm,then all of them are hitting the head Why do you hit me when I say I am freezing When I say I am freezing Shoot me somebody I&#39;m hitting somebody I&#39;m hitting the gun I&#39;ve shot all the times I&#39;ve dropped the times I said I got the latest provincial directors I shot one of those other guys did it Abi came to shoot him one more bad memories when I tell you when I was ill I fell in love with one of the Hasan&#39;s doctors or nurses or there someone in the security said to me that I love this lie he went to the very power he was in the school somewhere he was in school he fainted the first s gone now I do now I do not know then I love myself I have 40 people in the place like this 40 people in the room Serdi 43 people 44-45 after I woke up I am in hospital I love my love My name is Yüzüm
130.1710625,150.81718750000005,train_051,utterance_005,train, Bir Daha Seversem Seni bir ot 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28,One more Seversem You a weed 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28
151.1171875,187.8743125,train_051,utterance_006,train, 1 2 3 4 geç Haydi dediğimi bir anısı kadar hızlı sayılıyor şimdi ama bence geçiyorum ayıcıkla geçiyor affet beni 12345678 Meryem,1 2 3 4 late It&#39;s as fast as a memoir I say now but I think I&#39;m passing by the moonlight forgive me 12345678 Mary
188.1743125,196.4070625,train_051,utterance_007,train, girecek olanlara sayfadaki resmini anlatır mısınız size neler düşündüğünü ve hissettim,will you tell those who will enter the picture on the page what you think and feel
196.7070625,201.1096875,train_051,utterance_008,train, mutlu aile tablosu,happy family table
201.4096875,217.4705,train_051,utterance_009,train, yaşamınızda en güzel hatıralarımız anlatınız olmadığı için söyleyemiyorum hiç yok hazırlama bitti mi,I can not tell you because you do not have the most beautiful memories in your life
217.7705,220.00799999999998,train_051,utterance_010,train, teşekkürler,Thank you
0.0,8.855375,train_010,utterance_001,train, bacım geçiyorum,I am passing by my sister
9.155375,43.6491875,train_010,utterance_002,train, görüştükten sonra bu tarafa geçirdiler yeniden geldiğinizde anlatır mısın Neden geldim buraya Ben doğum yaptıktan sonra evde kendin Kendi Kendime sormadan çocuğum küvezde 7 yanında hissetmediğim için atak geçirdim ben en büyük yatak geçirdim Hatta Ben diğerlerine nazaran daha da büyük bir hata yaptı bu benim için o sebepten dolayı buraya acile geldik biz ambulans 112 Araba işi buraya getirdiler,why did I come here after I gave birth to myself At home I did not feel my own without my child In my cubicle 7 I felt an attack because I did not feel beside I had the biggest bed I even made an even bigger mistake than others here we came to an emergency we brought ambulance 112 car job here
43.9491875,48.656875,train_010,utterance_003,train, , 
48.956875,96.689,train_010,utterance_004,train, ne yapacağını bilmeyen kendini şaşırmış bir tek sandalyesi olan iki üç parça ayakkabıları eski bir yalan dolan sadece yemek biliyor hiçbir şey yok böyle aciz bir insan olarak görüyorum bana Ben dedim ya burada ızdırap çeken bir insan var ya yanına bir portre var bunun kalemler falan var öyle Alev yanarken alevler çıkarken ki bir yanıt var bilmiyorum ama neden çok çaresiz çok çaresiz duruyor yani sanki yüzünden insanlar yüzüme bakmaya yüzü kalmamış gibi kafasını falan aynı rahmetli babama da verecektim yanında rap çaresiz bir insan görüyorum,"do not know what to do two or three pieces of shoes that are so surprised a shoe is filled with an old lie I know only to eat nothing like that I see it as a helpless person I said I have a person here who is suffering There is a portrait with it, I do not know why there is a response when the flame burns but why is it so helpless that it is so desperate that it seems like people have not got a face to look at because of their face and I will give my head to my deceased father and beside I see a helpless person"
96.98899999999999,128.8764375,train_010,utterance_005,train, korkuyorum biraz anlatır mısınız kötü bir hatıra Vallahi açıkçası bir arkadaşın vardı benim ben denizde boğulmaktan çok korkuyordum Karadeniz'e gezmeye gittik biz onların hepsini yazdığını denize Ben böyle boylamasına açılmasına gidiyormuş dalda bir arkadaşım benim hayatımı kurtardı çok kötü bir hatıra hala hala,I&#39;m afraid I&#39;ll be a bit of a misfortune Vallahi frankly had a friend I was so afraid of drowning in the sea We went on a trip to the Black Sea to the sea that we wrote all of them I was going to open like this long a friend on the dive saved my life a very bad memory still a still
129.1764375,145.4743125,train_010,utterance_006,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 24 25 26 27 28 29 30
145.7743125,158.0699375,train_010,utterance_007,train, 1'den 30'a kadar hızlı bir şekilde sayarmısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Do you count as fast as 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
158.3699375,163.00831250000005,train_010,utterance_008,train, gelecek olan Sevmedik resmi anlatır mısın size neler düşünürdü ve hissettirdi,"Will you tell me the image of the future that will come, what did you think and feel"
163.3083125,293.4428125,train_010,utterance_009,train, bardak Sürahi mi su bardağı mı Bir şey var öyle gördüm ben her ne şekilde olursa olsun Mutlu görüyorum onları da iki tane kuş var bu arada Evet iki tane kuş var bir tane su deposu gibi bir şey var dışarıda onun üstünde sanki bir şey daha var şurada Onun ne olduğunu bilmiyorum kapat gibi bir şey galiba Candan bu lafı böyle bir şey yansımış yani kimseyi tutmuş babaları bol çeşit veriyorum işte 6 tane çocuk bir tane köpek bir tane tavuk bir tane odun sobası Bir tane pencere Suzan bir tavan orada tabanı tutmuş şemsiye şekilde Yani biraz bana bir arada saat gibi ben buldum da şimdi ver bu resmi Osman kabri anlatıyor Neyse kabristanı içersine anlatım Bunlar Bugün de düşündüm Çok Bu resmi çok düşündüm bugün bakabilirim içerse gibi geldi bana gel bir yuva adam her şeye benziyor bir anne bir baba bir sürü çocuklar mutlu görünüyor çok mutlu görünüyorlar ama yine de biz sihir yapıyor yani akıyor su geliyor bana öyle geldi bilmiyorum ya da ben kendimi şu anda çok çaresiz ve böyle yani her taraftan dört koldan bağlanmış gibi hissediyorum Ya bu hastaneye belki Ondan dolayıdır Bak ben bazen düşünüyorum hani ya öyle bir insan ömrünü geçirse ne yaptın geçiremez bence öyle böyle anne gülüyor Baba geliyor çocukların yazdığı tebessümler mutlu mutlu mutlu bir aile,cups Pitcher or a glass of water I see something like that I see in any way I see happy I see them two birds in the meantime Yes there are two birds There is something like a water reservoir There is something else on top of it I do not know what it&#39;s like to shut it down I think this is reflected Something like this is reflected something so I give a lot of different types of daddy 6 kids one dog one chicken one one wood stove one window Suzan is standing in a ceiling there is an umbrella holding a base So some me as time together I find it and give it now picture this picture of the Osman Kabri tell it anyway the expression to the Cristian I think these today too I thought this picture was very much today I can look up today come to me as a nest man comes to a nest man everything looks like a father a lot of children looks happy they seem happy but still we are doing magic so the water is coming to me I am not know or I am so helpless right now and I feel like I am tied up from all four sides of the road Or maybe this hospital may be due to it Look I sometimes think that hani or such a human life can not pass what I do not think I can laugh at the mother so I think the father is coming Smiling children are happy a happy happy family
293.7428125,310.4384375,train_010,utterance_010,train, yaşamınızdaki en güzel hatırası anlatır mısın hayatım boyunca yaşadığım en güzel hatıra ve benim için mucize olan oğlumu dünyaya getirmek bu kadar benim en güzel hatıra Allah,the most beautiful memories in your life are the best memories I have ever lived in my life and bringing my son who is a miracle to me to the world is my best memory
